model_name,temperature,agent,taskName,required_items,taskDescription,detailedSetting,goalSetting,scoringSystem,ObjectsData,TaskID,name,TaskOrder,Agent,nObjects,userSetting
gpt-4o-mini-2024-07-18,1,naive,Dice Rolling Contest,"[{'name': 'Dice', 'quantity': 1}, {'name': 'Other people', 'quantity': 1}]",Players take turns rolling a single die to see who can get the highest score over several rounds.,Both players sit in chairs with the dice placed on the desk. Each player takes turns rolling the die three times per round.,To roll the highest number possible in order to win the round.,"Each player rolls the die three times; the highest roll from each player is compared. The player with the highest roll for that round earns 2 points. The overall contest can last 5 rounds, with the cumulative points determining the winner.","['Dice', 'Other people']",527,many_human8_1.0,1,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}, {'name': 'Other people', 'quantity': 1}]",Players compete to build the tallest free-standing structure using a limited number of building blocks.,Both players sit at a desk with 5 building blocks each. They are given 10 minutes to create their structures using only the blocks provided.,To build the tallest structure possible that can stand on its own without assistance.,"After 10 minutes, each structure is measured. The player with the tallest structure earns 5 points, and additional points can be awarded (up to 3) based on creativity and stability, as decided by the other player.","['Building block', 'Other people']",528,many_human8_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Challenge,"[{'name': 'Chess board&pieces', 'quantity': 1}]","Two players engage in a friendly game of chess, focusing on strategy and skill.","The chess board is placed on a flat surface, such as the desk or a central area on the rug. Each player sits in a chair on opposite sides of the board, ready to play.",The goal is to checkmate the opponent's king and win the game.,"1 point for a win, 0 points for a loss. Players record their game outcomes for future reference.",['Chess board&pieces'],529,many_human9_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Masterpiece,"[{'name': 'Building block', 'quantity': 5}]","Participants create a structure using building blocks, focusing on creativity and balance.","The building blocks are spread out on a flat surface, such as the desk or floor. Each participant gathers blocks to design their masterpiece within a limited area.",The goal is to build the tallest or most creative structure using the blocks provided.,"Structures are rated on a scale of 1-10 based on creativity, height, and stability. Points are awarded based on the ratings given by the other player.",['Building block'],530,many_human9_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Tennis Ball Toss,"[{'name': 'Tennis ball', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}]",A fun tossing game where players try to toss a tennis ball into a bowl from a distance.,Place the bowl on the desk or a flat surface. One player stands a few feet away from the bowl while holding the tennis ball. The other participant observes from a chair nearby.,"The objective is to successfully toss the tennis ball into the bowl, aiming for accuracy.","Each successful toss into the bowl earns 1 point. The player can attempt a total of 5 tosses, and the player with the highest total points after all attempts wins.","['Tennis ball', 'Chair']",531,many_human9_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Basketball Free-Throw Challenge,"[{'name': 'Basketball', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}]",A fun solo challenge focused on scoring basketball free-throws from a designated spot.,Position the chair a few feet away from the wall/space approximating a basketball hoop height. Mark a shooting spot on the floor where the player must stand to shoot the basketball.,The objective is to make as many free-throw shots as possible within a set time limit of 5 minutes.,"Each successful shot made into the wall counts as 1 point. The player keeps a tally, and the total number of points at the end of 5 minutes is the final score.","['Basketball', 'Chair']",532,many_human10_1.0,0,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Match,"[{'name': 'Chess board&pieces', 'quantity': 1}]",A strategic game of chess between two players.,"Set the chess board on a flat surface, such as a desk or table. Each player sits across from each other, ready to engage in the game.","The goal is to checkmate the opponent’s king, thereby winning the game.","Each game win scores 1 point. In case of a draw, each player receives 0.5 points. The player with the most points after a predetermined number of games (3 games suggested) wins.",['Chess board&pieces'],533,many_human10_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Creative Kalimba Jam,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",An expressive session of music-making with the kalimba while journaling the experience.,Set the kalimba on a comfortable chair or lap with the notebook and pen beside it. The player can sit comfortably on the sofa to play and write.,The objective is to create a short tune on the kalimba and write down thoughts or a brief description of the tune afterward.,"The player can rate their musical creation on a creative scale from 1-10, based on originality and enjoyment. This scoring reflects both the quality of the tune and the reflection in the notebook.","['Kalimba', 'Notebook', 'Pen']",534,many_human10_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}]",One person constructs a creative structure using building blocks within a set timeframe.,"Place all 5 building blocks on a flat surface, such as a desk or the floor in the room. Set a timer for 5 minutes. The participant must work quickly to create something imaginative using all the blocks.",The participant's goal is to build the tallest and most creative structure that can stand on its own.,1 point for each block used in the structure. 3 additional points for creativity as evaluated by the other person in the room. The maximum score possible is 8 points.,['Building block'],535,many_human11_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Newspaper Art Collage,"[{'name': 'Newspaper', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Create an art collage using cut-out newspaper pieces.,Spread the newspaper on a table and provide the pen for drawing or labeling. The participant can cut images or words from the newspaper to create a unique art piece. Use the trash can for disposal of any scraps.,The goal is to design a creative collage that incorporates at least 5 different images or words.,2 points for each unique image or word used (maximum of 10 points). 2 bonus points for overall creativity as evaluated by the other person. The maximum score possible is 12 points.,"['Newspaper', 'Pen', 'Trash can']",536,many_human11_1.0,1,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Duel,"[{'name': 'Chess board & pieces', 'quantity': 1}]",Two players compete in a chess game to see who can checkmate the opponent first.,"Set up the chess board in the center of the room. The two players alternate turns, using the pieces according to standard chess rules.",The goal is to be the first to checkmate the opponent’s king.,"The first player to achieve checkmate earns 5 points. If the game ends in a draw, each player earns 1 point. Each player receives 1 point for every piece captured — the player with the most captured pieces wins an additional bonus of 2 points. The maximum score varies based on the outcome but ranges from 1 to potentially 10 points.",['Chess board&pieces'],537,many_human11_1.0,2,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Sofa Book Reading Challenge,"[{'name': 'Book', 'quantity': 1}, {'name': 'Sofa', 'quantity': 1}, {'name': 'Timer', 'quantity': 1}]",Each player reads a book and has a limited time to read as much as they can while sitting on the sofa.,Participants sit on the sofa with their chosen book. A timer (using the clock) is set for 10 minutes. Each person reads silently during this period.,The goal is to read as many pages as possible within the 10-minute timeframe.,"Each page read counts as 1 point. At the end of the reading session, players tally their points, and the one with the most points wins.","['Book', 'Sofa', 'Clock']",538,many_human12_1.0,0,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Tower Race,"[{'name': 'Building block', 'quantity': 5}]",Two players compete to build the tallest tower using building blocks within a time limit.,Both players start with a set of 5 building blocks each. They can use a flat space on the floor or a desk as their base. A timer is set for 5 minutes.,The goal is to construct the tallest tower possible within the time limit.,"At the end of the 5 minutes, each tower is measured for height. Points are awarded based on height: 1 point per inch. The player with the highest score wins.",['Building block'],539,many_human12_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Melody Contest,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",Players take turns creating melodies with the kalimba and write down their compositions in the notebook.,"One participant plays the kalimba while the other listens. The listener then writes down the melody or any notes they can remember in the notebook. After each turn, they switch roles.","The goal is to create and remember as many melodies as possible in a set number of rounds (e.g., 5 rounds).","At the end of each round, each player receives 2 points for every unique melody that is remembered and written down correctly. The player with the most points after all rounds wins.","['Kalimba', 'Notebook', 'Pen']",540,many_human12_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}]",One person attempts to construct a specific structure using the provided building blocks as quickly as possible.,"The building blocks are scattered in the center of the room. The player stands at a designated starting point, with a reference image of a structure (like a simple house or tower) either printed on the notebook or drawn on a separate piece of paper.",The objective is to replicate the reference structure using all of the building blocks within a time limit.,"- 10 points for successfully completing the structure.
- 5 points if the structure is incomplete, but resembles the original.
- 0 points for failure to build anything or if the final structure does not resemble the original at all.",['Building block'],541,many_human13_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Melodies,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","One person uses the kalimba to create melodies based on different prompts, while writing down their thoughts on each melody in the notebook.","The player sits comfortably on the sofa with the kalimba in hand, notebook on the desk beside them, and pen ready to jot down notes or lyrics that come to mind as they play.","The goal is to create at least three original melodies based on feelings or themes chosen at the start, and to express their thoughts or lyrics in the notebook.","- 5 points for each completed melody.
- 2 points for each set of lyrics that share a coherent theme with the melody.
- Bonus 5 points if all three melodies are combined into a short performance.","['Kalimba', 'Notebook', 'Pen']",542,many_human13_1.0,1,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Tissue Toss,"[{'name': 'Tissue', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",The player attempts to throw the waste paper ball into the trash can using only the tissue as a “tossing aid”.,The player stands a few feet away from the trash can with the tissue and the waste paper ball. The tissue is to be modified by folding it into a makeshift sling to assist in tossing the ball.,The goal is to toss the waste paper ball into the trash can using the tissue without using hands directly on the ball.,"- 3 points for every successful toss into the trash can.
- 1 point if the ball lands close to the trash can (within a foot).
- 0 points if it misses entirely.","['Tissue', 'Waste paper ball', 'Trash can']",543,many_human13_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}]",A creative game where the participant constructs the tallest or most interesting structure using building blocks within a specified time.,The participant gathers all 5 building blocks and arranges them on the floor or on a desk. An area is designated to build the structure safely.,The goal is to build the tallest or most creative structure possible using all the provided blocks.,Scoring will be based on height and creativity. Height of the structure (in inches) = Number of points (measured and rounded down). Creativity is rated on a scale of 1-10 by the other person in the room. Total score = Height points + Creativity rating.,['Building block'],544,many_human14_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Duel,"[{'name': 'Chess board & pieces', 'quantity': 1}]","Two players face off in a chess match, testing their strategic skills by trying to checkmate the opponent.",The chess board is set up on a desk with all the pieces organized in their starting positions. Each player takes turns to move one piece per turn.,The goal is to checkmate the opposing player's king while protecting their own.,"A win earns 5 points, a draw earns 2 points, and a loss earns 0 points. Bonus 1 point for capturing the opponent's queen.",['Chess board&pieces'],545,many_human14_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Serenade,"[{'name': 'Kalimba', 'quantity': 1}]",The participant plays a melody on the kalimba while aiming for a soothing sound session.,The kalimba is placed on a surface where the participant can sit comfortably with a good view of the music keyboard. The participant can either follow a simple song from memory or just explore sounds freely.,"The objective is to play a continuous melody that lasts for at least 5 minutes, focusing on creating a pleasant sound.","Score 1 point for each minute of continuous play (maximum 5 points). An additional 5 points can be awarded based on the other person’s subjective enjoyment level on a scale of 1-10 after the performance (scores 8-10 = 5 points, scores 5-7 = 3 points, scores 1-4 = 1 point).",['Kalimba'],546,many_human14_1.0,2,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Challenge,"[{'name': 'Chess board&pieces', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","One person plays chess against another, while the other takes notes on strategies and moves.",Set up the chessboard on a desk or table with the chess pieces correctly arranged for a game of chess. The notebook and pen are placed nearby for notes on strategies and strategies being employed during the game.,"The goal is to play a full game of chess, with the note-taker documenting strategies and potential improvements for future games.","Each successful checkmate awards the winner 3 points, while the note-taker can earn 1 point for each useful strategy they document during the game.","['Chess board&pieces', 'Notebook', 'Pen']",547,many_human15_1.0,0,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building block', 'quantity': 5}, {'name': 'Timer', 'quantity': 1}]",A person (or both if with another) competes to create the tallest structure using the building blocks within a time limit.,"Clear a designated workspace on the floor or desk for stacking the building blocks. Set a timer for 5 minutes. The blocks should be placed in front of the participants, ready to be used for the challenge.",The objective is to build the tallest stable structure using only the given building blocks before time runs out.,"At the end of the time limit, measure the height of each structure. The tallest structure scores 5 points, the second tallest scores 3 points, and any structure that collapses scores 0 points.","['Building block', 'Clock']",548,many_human15_1.0,1,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Melodies Contest,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",One person plays the kalimba while another writes down the melodies played.,"Set the kalimba on a flat surface where the player can easily access it. The notebook and pen are placed nearby for the note-taker to write down the melodies, either the titles of songs or original melodies.",The goal is for the kalimba player to perform several melodies (both known songs and original creations) while the note-taker documents them.,"For every unique melody successfully played and noted down, the kalimba player gets 2 points. The note-taker earns 1 point for each melody they can correctly identify or transcribe in the notebook.","['Kalimba', 'Notebook', 'Pen']",549,many_human15_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Potted Plant Art,"[{'name': 'Potted plants', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]","In this creative activity, the participant draws or writes a poem inspired by the potted plant.",Set the potted plant on a desk or carpet area. Gather the pen and notebook nearby. Ensure comfortable seating either at the desk with a chair or on the rug.,"The goal is to create a piece of art or poetry inspired by the plant, focusing on its shape, color, and texture.","A panel of two (yourself and the other person) will judge the creations based on creativity (1-5 points), clarity of expression (1-5 points), and overall presentation (1-5 points). The maximum score is 15 points.","['Potted plants', 'Pen', 'Notebook']",550,many_human16_1.0,0,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Showdown,"[{'name': 'Chess board & pieces', 'quantity': 1}, {'name': 'Chair', 'quantity': 2}]",Two players face off in a strategic game of chess on the chessboard.,Set up the chessboard on a desk or flat surface where both players can comfortably reach. Each player sits in a chair across from each other.,The objective is to checkmate the opponent's king while protecting your own.,"The winner of the game gets 10 points. If the game ends in a stalemate, each player earns 5 points. No points are awarded for losses.","['Chess board&pieces', 'Chair']",551,many_human16_1.0,1,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Tennis Ball Challenge,"[{'name': 'Tennis ball', 'quantity': 1}, {'name': 'Pillow', 'quantity': 2}]",The participant tests their hand-eye coordination by bouncing a tennis ball off the pillows placed in various positions.,"Arrange the pillows on the floor in different formations (e.g., stacked or spread out). Stand at a designated distance and use the tennis ball to bounce it off the pillows.",The goal is to bounce the tennis ball off the pillows as many times as possible without allowing it to hit the floor.,"Each successful bounce off a pillow counts as 1 point. If the ball hits the floor, the round ends. The participant can attempt to beat their previous score in multiple rounds, aiming for the highest total score.","['Tennis ball', 'Pillow']",552,many_human16_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Challenge,"[{'name': 'Chess board&pieces', 'quantity': 1}, {'name': 'Other people', 'quantity': 1}]",Two players face off in a chess match to test their strategic thinking.,"Both participants set up the chess board on a desk or a flat surface, ensuring that each player has their pieces ready. They sit across from each other at the desk while the clock is set for a time limit if desired.",The goal is to checkmate the opponent's king.,"The winner receives 3 points, and if the match ends in a draw, both players receive 1 point. The player with the highest score after a predetermined number of games wins.","['Chess board&pieces', 'Other people']",553,many_human17_1.0,0,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Basketball Accuracy Game,"[{'name': 'Basketball', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Players take turns shooting the waste paper ball into the trash can from various distances.,"Position the trash can a few feet away from the sofa, ensuring there is enough space for shooting. Players decide on different shooting spots around the room to increase the challenge.",The goal is to score points by successfully getting the waste paper ball into the trash can from designated shooting spots.,"Each successful shot earns 2 points. Players may set increasing point values based on distance, such as 1 point for close shots, 2 points for medium distance, and 3 points for long shots.","['Basketball', 'Waste paper ball', 'Trash can']",554,many_human17_1.0,1,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Creative Kalimba Jam,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Pillow', 'quantity': 2}]",One person plays the kalimba while the other provides rhythmic accompaniment using pillows.,"The kalimba is placed on a quiet surface, like the sofa or desk. The player with the kalimba sits comfortably, while the other player is seated nearby with pillows to use for drumming on the ground or their lap.",The goal is to create a harmonious and entertaining jam session by coordinating melodies and rhythms together.,"After the jam session, participants rate the performance on a scale of 1 to 10 based on creativity, synchronization, and enjoyment, with the average score serving as the final score for their session.","['Kalimba', 'Pillow']",555,many_human17_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Tune Challenge,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]","Players take turns creating and writing down their own short melodies on the kalimba, showcasing creativity and musical skills.","One person sits with the kalimba, while the other is ready to listen and take notes. A timer is set for 2 minutes for each turn. During a person's turn, they play their melody while the listener writes down their impressions and any notes on their playing style.","The objective is to create the most unique and memorable melody during your turn, and the listener rates it afterward.","After each turn, the listener gives a score from 1 to 10 based on creativity and melodic appeal. Scores from both turns are totaled for a final score.","['Kalimba', 'Notebook', 'Pen']",556,many_human18_1.0,0,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building blocks', 'quantity': 5}, {'name': 'Timer (use Clock)', 'quantity': 1}]",Participants compete to build the tallest tower using the building blocks within a set time limit.,"Both players gather around a clean, flat surface (e.g., the desk or a space on the rug). The building blocks are placed in a uniform pile in front of them. A timer is set for 5 minutes, and participants begin building their towers when the timer starts.",The goal is to build the tallest freestanding tower within the time limit.,"At the end of 5 minutes, the height of each completed tower is measured (points awarded for every inch). The player with the highest tower wins.","['Building block', 'Clock']",557,many_human18_1.0,1,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Indoor Trash Toss,"[{'name': 'Waste paper ball', 'quantity': 1}, {'name': 'Trash can', 'quantity': 1}]",Participants aim to toss the waste paper ball into the trash can from various distances.,"Set the trash can at a fixed distance (start with a short distance, like across the room). Players take turns attempting to throw the waste paper ball into the trash can. After a round, they can progressively increase the distance.",The objective is to successfully throw the waste paper ball into the trash can as many times as possible.,"Each successful toss into the trash can earns 1 point. After five rounds, the player with the highest total points wins. An additional bonus point can be awarded for style or creativity in throwing (subjective evaluation).","['Waste paper ball', 'Trash can']",558,many_human18_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Melody Challenge,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Chair', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",A person plays the kalimba to create a melody or song while trying to replicate a tune from a book or invent their own.,"The person sits on a chair with the kalimba on their lap. They can choose to reference tunes from the notebooks available or improvise melodies. The environment should be calm, with the lamp turned on for better visibility.","To create a memorable melody on the kalimba, either by replicating a familiar tune or composing an original piece.","The player scores based on creativity and execution. Each completed melody earns 2 points, and inventive use of rhythms or styles earns an additional 1 point. At the end of the task, the player can rate their performance on a scale of 1-10, with 10 being best.","['Kalimba', 'Chair', 'Notebook']",559,many_human19_1.0,0,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Duel,"[{'name': 'Chess board & pieces', 'quantity': 1}, {'name': 'Chair', 'quantity': 2}, {'name': 'Clock', 'quantity': 1}]","Two competitors engage in a chess match, applying strategic thinking to outmaneuver each other.","The chess board is set up in the center of the room. Each player sits in a chair facing the board. If the clock is used, it is placed beside the board for timing each player's turn.",To checkmate the opponent's king first while applying strategic patterns in gameplay.,"Each player gets 1 point for a checkmate. For every piece captured (except pawns), players gain 1 extra point. After the match, players can rate each other’s strategic moves from 1-10, which adds to their overall score.","['Chess board&pieces', 'Chair', 'Clock']",560,many_human19_1.0,1,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building blocks', 'quantity': 5}, {'name': 'Bowl', 'quantity': 1}, {'name': 'Waste paper ball', 'quantity': 1}]",Participants compete to build the tallest tower using building blocks while incorporating creativity with the waste paper ball.,"The bowl is placed in the center of a cleared area. The player builds a tower using the blocks, with the waste paper ball used as a base or element incorporated into the design. Each piece is stacked carefully to maximize height.","To construct the tallest, most stable tower with the building blocks, creatively incorporating the waste paper ball.","The height of the tower determines the score with every inch yielding 1 point, awarded after a measure. Additionally, creativity in design and the effective use of the waste paper ball can earn up to 5 bonus points, judged by a simple subjective evaluation after completion.","['Building block', 'Bowl', 'Waste paper ball']",561,many_human19_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Towers of Building Blocks,"[{'name': 'Building blocks', 'quantity': 5}]",Build the tallest tower possible using the available building blocks within a time limit.,"Participants (one person) collect all 5 building blocks and arrange them on a flat surface, like a desk or the floor, ensuring they stack on top of each other. A timer is set for 5 minutes.",The objective is to build the tallest freestanding tower possible using the building blocks before the time runs out.,"Measure the height of the tower in inches (or centimeters) at the end of the 5 minutes. Each inch of the tower equals 1 point. If the tower falls before the timer ends, points are not awarded. The participant can also choose to rate their building experience from 1-10 based on fun and creativity.",['Building block'],562,many_human20_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Showdown,"[{'name': 'Chess board&pieces', 'quantity': 1}]","Play a game of chess against the other person in the room, focusing on strategy and tactics.","Set up the chessboard on a desk, ensuring all pieces are placed in their starting positions. Each player takes turns making moves, trying to outmaneuver the opponent.","The objective is to checkmate the opponent’s king, thereby winning the game of chess.","Each player earns 1 point for winning the game. Additionally, a player can award themselves 1-5 bonus points based on their enjoyment level of the game, post-play.",['Chess board&pieces'],563,many_human20_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Potted Plant Care Challenge,"[{'name': 'Potted plants', 'quantity': 1}, {'name': 'Kettle', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]",Take care of a potted plant by watering it and recording the care routine in a notebook.,"The participant retrieves the potted plant and the kettle. They fill the kettle with water and use it to water the plant. The participant then writes down in the notebook the date, amount of water used, and notes on the plant’s condition.",The goal is to properly care for the potted plant and maintain a detailed log of plant care.,Participants score 5 points for correctly watering the plant and an additional 2 points for detailed entries in the notebook. A maximum of 10 bonus points can be awarded based on the enthusiasm for plant care and its benefits learned from the activity.,"['Potted plants', 'Kettle', 'Notebook']",564,many_human20_1.0,2,GPT-4o-mini,3,human_many
gpt-4o-mini-2024-07-18,1,naive,Build a Block Tower,"[{'name': 'Building blocks', 'quantity': 5}]",Participants take turns stacking building blocks to create the tallest tower they can without it falling over.,The building blocks are spread out in the center of the room. Each participant takes turns using the blocks to stack them into a tower. Players can add one block per turn.,The objective is to create the tallest tower possible without it collapsing.,"Each successful block added to the tower counts as 1 point. If the tower collapses, the total height at the time of collapse is measured for points. The player with the tallest tower wins.",['Building block'],565,many_human21_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Match,"[{'name': 'Chess board & pieces', 'quantity': 1}]","Two players engage in a game of chess, competing to checkmate their opponent's king.",The chess board is placed on a desk or table with each player seated across from one another. All pieces are arranged in their starting positions. Players take turns moving their pieces according to chess rules.,The objective is to checkmate the opponent's king while protecting one’s own.,"The player who wins the match scores 3 points; if it's a stalemate, both players receive 1 point. There is no score for the player who loses.",['Chess board&pieces'],566,many_human21_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Quick Draw Notepad Game,"[{'name': 'Pen', 'quantity': 1}, {'name': 'Notebook', 'quantity': 1}]","One player thinks of an object, and the other tries to guess it by drawing clues in a time-limited format.","The notebook is opened to a new page, and the player with the pen holds it. A timer is set for 1 minute. The first player thinks of an item from the room list while the second prepares to draw.",The objective is for the drawer to help the guesser figure out the object as quickly as possible through their drawing skills.,"If the guesser correctly identifies the object within the time limit, they earn 5 points. For every incomplete attempt, they lose 1 point. If the timer runs out without a correct guess, the drawer earns 2 points for their effort.","['Pen', 'Notebook']",567,many_human21_1.0,2,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Tower Challenge,"[{'name': 'Building block', 'quantity': 5}]",One participant competes to build the tallest tower using building blocks.,"The blocks are placed on a flat surface, such as the rug or a desk. The participant stands in front of the blocks and has a time limit.",The goal is to create the tallest freestanding tower with the provided building blocks within 3 minutes.,"Measure the height of the completed tower. Each inch/centimeter of height counts as 1 point. If the tower falls before time is up, the height at the time of collapse will be recorded for scoring.",['Building block'],568,many_human22_1.0,0,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Chess Strategy Showdown,"[{'name': 'Chess board&pieces', 'quantity': 1}]",A two-player game where each player competes in a round of chess.,"The chess board is set up in the center of the room. Both participants sit across from each other, and the pieces are arranged to start a standard game.",Play a full game of chess until a checkmate is achieved or until a stalemate occurs.,"The winner of the chess game scores 3 points, while the loser scores 0. A stalemate results in a split score of 1 point each.",['Chess board&pieces'],569,many_human22_1.0,1,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Musical Minute,"[{'name': 'Kalimba', 'quantity': 1}]","One person plays the kalimba for one minute, while the other listens and enjoys.","The kalimba is placed on a table or the lap of the player, set up in a comfortable area of the room (like on the sofa). The listener sits nearby to enjoy the music.","To create a soothing music session, the player will focus on making melodies that last the full minute.","After the performance, the listener rates the performance from 1 to 10 based on how relaxing and enjoyable they found the music. The player can also score 1 point for each unique melody played within the minute up to a maximum of 10 points.",['Kalimba'],570,many_human22_1.0,2,GPT-4o-mini,1,human_many
gpt-4o-mini-2024-07-18,1,naive,Kalimba Relaxation Session,"[{'name': 'Kalimba', 'quantity': 1}, {'name': 'Lamp', 'quantity': 1}]",One person plays the kalimba for a serene audio experience while the other relaxes in the soothing ambiance created by the lamp's light.,"Set the lamp to a warm light setting in a comfortable seating area with the sofa and pillows arranged to provide enough comfort. One person sits with the kalimba, and the other makes themselves comfortable nearby.",The goal is to create a calming atmosphere by playing the kalimba and enjoying a peaceful moment.,"After the session, the listener rates their relaxation level on a scale of 1-10. The player can also rate their performance on a scale of 1-10 based on their playing experience, leading to a combined score that reflects the enjoyment of both participants.","['Kalimba', 'Lamp']",571,many_human23_1.0,0,GPT-4o-mini,2,human_many
gpt-4o-mini-2024-07-18,1,naive,Building Block Challenge,"[{'name': 'Building blocks', 'quantity': 5}, {'name': 'Notebook', 'quantity': 1}, {'name': 'Pen', 'quantity': 1}]",One person creates a structure using 5 building blocks while the other person sketches their idea on the notebook.,"Sit at the desk, with the notebook and pen easily accessible. Scatter the building blocks in front of the builder. The creator will construct a unique design while the sketch artist notes down their design ideas or instructions to guide the builder.",The objective is to creatively construct a structure using all the building blocks in a way that embodies either the sketch artist's idea or something completely unique.,"Both participants will rate the final structure on a scale of 1-10 based on its creativity and stability. Additionally, the sketch artist can receive feedback from the builder on how well the sketch idea was conveyed, potentially adding up to 20 points total.","['Building block', 'Notebook', 'Pen']",572,many_human23_1.0,1,GPT-4o-mini,3,human_many
